actent,adapt_actor_grad_norm_mean,adapt_actor_loss_mean,adapt_actor_steps_mean,adapt_actor_update_rms_mean,adapt_adapt_triggers_mean,agent_seed,canonical_stage,checkpoint_kind,complete,compute_actor_updates_mean,compute_actor_updates_sum,compute_adapt_seconds_mean,compute_adapt_seconds_sum,compute_after_probe_seconds_mean,compute_after_probe_seconds_sum,compute_before_probe_seconds_mean,compute_before_probe_seconds_sum,compute_cheap_seconds_mean,compute_cheap_seconds_sum,compute_consequence_seconds_mean,compute_consequence_seconds_sum,compute_imagined_transitions_mean,compute_imagined_transitions_sum,compute_posterior_samples_mean,compute_posterior_samples_sum,compute_rejected_actor_updates_mean,compute_rejected_actor_updates_sum,compute_tentative_actor_updates_mean,compute_tentative_actor_updates_sum,compute_training_rollout_seconds_mean,compute_training_rollout_seconds_sum,condition,deaths,environment_seed,environment_steps,episode_count_exact,episode_trace_count,episodes,evaluation_seconds,family,gate_actor_entropy_mean,gate_actor_entropy_sum,gate_after_reward_return_mean_mean,gate_after_reward_return_mean_sum,gate_after_success_rate_mean,gate_after_success_rate_sum,gate_baseline_pass_mean,gate_baseline_pass_sum,gate_before_reward_return_mean_mean,gate_before_reward_return_mean_sum,gate_before_success_rate_mean,gate_before_success_rate_sum,gate_cheap_pass_mean,gate_cheap_pass_sum,gate_consequence_evaluated_mean,gate_consequence_evaluated_sum,gate_consequence_pass_mean,gate_consequence_pass_sum,gate_enabled,gate_evaluated_mean,gate_evaluated_sum,gate_final_pass_mean,gate_final_pass_sum,gate_js_disagreement_mean,gate_js_disagreement_sum,gate_kind,gate_posterior_entropy_mean,gate_posterior_entropy_sum,gate_reject_streak_mean,gate_reject_streak_sum,gate_score_after_mean,gate_score_after_sum,gate_score_before_mean,gate_score_before_sum,gate_score_improvement_mean,gate_score_improvement_sum,gate_success_action_concentration_mean,gate_success_action_concentration_sum,gate_success_action_divergence_mean,gate_success_action_divergence_sum,gate_success_rate_mean,gate_success_rate_sum,gate_virtual_active_after_mean,gate_virtual_active_after_sum,gate_virtual_active_before_mean,gate_virtual_active_before_sum,goal,horizon,integrity_equal,last_step,logdir,mean_action_length,median_action_length,objective,objective_label,paired_rng_verified,persistence,persistent_frozen_component_violations,policy_mode,replicate,requested_episodes,reset_count,returncode,seed,source_checkpoint,steps_per_second,success_rate,successes,trace_rows,virtual_active_every,virtual_deactivate_after,virtual_dormant_every,warmup_episodes,warmup_seconds
0.0,0.047605383258605256,0.011323336510408876,200.0,1.635116069647626e-05,200.0,131000,stage5b2,source,True,1.0,10000.0,0.014252422339934855,142.52422339934856,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,1920.0,19200000.0,128.0,1280000.0,nan,0.0,nan,0.0,nan,0.0,always_reward_only,0,121000,10050,True,50,50,1301.347595378058,always,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,10000.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,10251,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/always_reward_only/bury_bones/sampled/attempt_01,200.0,200.0,reward_only,reward_only,True,episode,{},sampled,0,50,51,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.722763722539747,0.0,0,10050,0,0,0,1,42.4453488169238
0.0,0.02532915655508321,0.009662931293378493,75.32,2.435083826130261e-05,75.32,131000,stage5b2,source,True,1.0,1883.0,0.01425486901330856,26.84191835206002,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,1920.0,3615360.0,128.0,241024.0,nan,0.0,nan,0.0,nan,0.0,always_reward_only,0,121000,1908,True,25,25,247.78970536205452,always,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,1883.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,2071,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/always_reward_only/bury_bones/deterministic/attempt_01,75.32,78.0,reward_only,reward_only,True,episode,{},deterministic,0,25,26,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.700077762359627,0.96,24,1908,0,0,0,1,33.056827439926565
0.0,0.025288635663814053,0.004640025071602618,79.8,1.6905375497846712e-05,50.16,131000,stage5b2,source,True,0.6285714285714286,2508.0,0.008898305563947051,35.50423920014873,0.006787118453294375,27.080602628644556,0.006779126602021936,27.048715142067522,0.0,0.0,0.020540261810603446,81.95564462430775,5760.0,22982400.0,384.0,1532160.0,0.37142857142857144,1482.0,1.0,3990.0,0.0069740167538866514,27.82632684800774,virtual_reward_dormant_25,0,121000,10050,True,50,50,1383.1280927979387,virtual_update,nan,0.0,0.060518504680681345,241.46883367591857,0.0872062969924812,347.953125,1.0,3990.0,0.05549559689334105,221.42743160443078,0.08084664786967419,322.578125,1.0,3990.0,1.0,3990.0,0.6285714285714286,2508.0,True,1.0,3990.0,0.6285714285714286,2508.0,nan,0.0,virtual_update,nan,0.0,0.51203007518797,2043.0,0.060518504680681345,241.46883367591857,0.05549559689334105,221.42743160443078,0.00502290779070921,20.041402084929747,nan,0.0,nan,0.0,nan,0.0,0.9325814536340852,3721.0,0.9293233082706767,3708.0,bury_bones,15,True,10251,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/virtual_reward_dormant_25/bury_bones/sampled/attempt_01,200.0,200.0,reward_only,reward_only,True,episode,{},sampled,0,50,51,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.266138293576114,0.0,0,10050,1,3,25,1,45.349524575984105
0.0,0.02627279970937513,0.00382233227989155,83.76,1.6640543496980124e-05,51.72,131000,stage5b2,source,True,0.6174785100286533,1293.0,0.008898166388561442,18.63276041764766,0.006796735151846108,14.23236340796575,0.006798104357477829,14.235230524558574,0.0,0.0,0.02059411437988082,43.12407551147044,5760.0,12061440.0,384.0,804096.0,0.3825214899713467,801.0,1.0,2094.0,0.006999274858993184,14.656481554731727,virtual_reward_dormant_25,0,121000,5025,True,25,25,699.6597638588864,virtual_update,nan,0.0,0.06462116293258768,135.3167151808386,0.06984986867239733,146.265625,1.0,2094.0,0.05960809506787535,124.81935107213098,0.06432067812798471,134.6875,1.0,2094.0,1.0,2094.0,0.6174785100286533,1293.0,True,1.0,2094.0,0.6174785100286533,1293.0,nan,0.0,virtual_update,nan,0.0,0.5205348615090736,1090.0,0.06462116293258768,135.3167151808386,0.05960809506787535,124.81935107213098,0.0050130678671707445,10.49736411385554,nan,0.0,nan,0.0,nan,0.0,0.937440305635148,1963.0,0.933142311365807,1954.0,bury_bones,15,True,5226,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/virtual_reward_dormant_25/bury_bones/deterministic/attempt_01,200.0,200.0,reward_only,reward_only,True,episode,{},deterministic,0,25,26,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.182062281651352,0.0,0,5025,1,3,25,1,42.00125005003065
0.0,0.014327384787913587,0.002085300921713109,28.56,2.0743139492412885e-05,18.14,131000,stage5b2,source,True,0.6351540616246498,907.0,0.008868888479980956,12.664772749412805,0.0067710806224338645,9.669103128835559,0.0067945417484362464,9.70260561676696,0.0,0.0,0.020542376892542055,29.334514202550054,5760.0,8225280.0,384.0,548352.0,0.3648459383753501,521.0,1.0,1428.0,0.006976754531780837,9.962805471383035,virtual_reward_dormant_100,0,121000,10050,True,50,50,1268.2109438220505,virtual_update,nan,0.0,0.04255791593848147,60.77270396015153,0.05130646008403361,73.265625,1.0,1428.0,0.03818061456557217,54.52191759963706,0.046185661764705885,65.953125,1.0,1428.0,1.0,1428.0,0.6351540616246498,907.0,True,1.0,1428.0,0.6351540616246498,907.0,nan,0.0,virtual_update,nan,0.0,0.5133053221288515,733.0,0.04255791593848147,60.77270396015153,0.03818061456557217,54.52191759963706,0.0043773013643951045,6.250786348356209,nan,0.0,nan,0.0,nan,0.0,0.930672268907563,1329.0,0.930672268907563,1329.0,bury_bones,15,True,10251,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/virtual_reward_dormant_100/bury_bones/sampled/attempt_01,200.0,200.0,reward_only,reward_only,True,episode,{},sampled,0,50,51,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.924549183996136,0.0,0,10050,1,3,100,1,44.852276401012205
0.0,0.010950622664580361,0.003935518687424498,22.68,2.354356481763833e-05,13.76,131000,stage5b2,source,True,0.6067019400352733,344.0,0.008788573676375326,4.983121274504811,0.006759347222462901,3.832549875136465,0.006741098974169457,3.822203118354082,0.0,0.0,0.02042288478049967,11.579775670543313,5760.0,3265920.0,384.0,217728.0,0.3932980599647266,223.0,1.0,567.0,0.006922438596186394,3.9250226840376854,virtual_reward_dormant_100,0,121000,4619,True,25,25,578.6783377969405,virtual_update,nan,0.0,0.04529948166569612,25.6848061044497,0.05817350088183421,32.984375,1.0,567.0,0.040977486278520416,23.234234719921076,0.05252425044091711,29.78125,1.0,567.0,1.0,567.0,0.6067019400352733,344.0,True,1.0,567.0,0.6067019400352733,344.0,nan,0.0,virtual_update,nan,0.0,0.5537918871252204,314.0,0.04529948166569612,25.6848061044497,0.040977486278520416,23.234234719921076,0.004321995386464864,2.4505713841255776,nan,0.0,nan,0.0,nan,0.0,0.9188712522045855,521.0,0.9153439153439153,519.0,bury_bones,15,True,4820,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/virtual_reward_dormant_100/bury_bones/deterministic/attempt_01,183.76,200.0,reward_only,reward_only,True,episode,{},deterministic,0,25,26,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.981981868519187,0.16,4,4619,1,3,100,1,37.38914530503098
0.0,nan,nan,nan,nan,nan,131000,stage5b2,source,True,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,no_ir,0,121000,4719,True,50,50,563.9788843230344,no_ir,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,False,nan,0.0,nan,0.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,4803,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/no_ir/chop_logs/sampled/attempt_01,93.38,73.0,standard,no_ir,True,episode,{},sampled,0,50,51,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.36733454243486,0.88,44,4719,0,0,0,1,19.37847738293931
0.0,nan,nan,nan,nan,nan,131000,stage5b2,source,True,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,no_ir,0,121000,1838,True,25,25,219.28677111200523,no_ir,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,False,nan,0.0,nan,0.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,2039,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/no_ir/chop_logs/deterministic/attempt_01,72.52,70.0,standard,no_ir,True,episode,{},deterministic,0,25,26,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.38171856277278,0.96,24,1838,0,0,0,1,37.426732369931415
0.0,0.03923857678764634,0.02736393938052772,80.56,1.847645441913099e-05,80.56,131000,stage5b2,source,True,1.0,4028.0,0.014257996186314386,57.431208638474345,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,1920.0,7733760.0,128.0,515584.0,nan,0.0,nan,0.0,nan,0.0,always_reward_only,0,121000,4078,True,50,50,529.7686098300619,always,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,4028.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,4127,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/always_reward_only/chop_logs/sampled/attempt_01,80.56,60.0,reward_only,reward_only,True,episode,{},sampled,0,50,51,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.697700324879824,0.88,44,4078,0,0,0,1,22.71062148793135
0.0,0.04029834252493528,0.01918835836874193,66.76,1.7940606866584896e-05,66.76,131000,stage5b2,source,True,1.0,1669.0,0.014277610837980221,23.82933248858899,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,1920.0,3204480.0,128.0,213632.0,nan,0.0,nan,0.0,nan,0.0,always_reward_only,0,121000,1694,True,25,25,219.0634533270495,always,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,1669.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,1895,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/always_reward_only/chop_logs/deterministic/attempt_01,66.76,42.0,reward_only,reward_only,True,episode,{},deterministic,0,25,26,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.732919271892206,0.96,24,1694,0,0,0,1,37.827102673007175
0.0,0.03103549530806725,0.020254662774562098,40.9,2.006959331934927e-05,25.24,131000,stage5b2,source,True,0.6171149144254279,1262.0,0.00890421646858923,18.209122678264976,0.006792385657124385,13.890428668819368,0.006784149594286179,13.873585920315236,0.0,0.0,0.020549664616329746,42.02406414039433,5760.0,11779200.0,384.0,785280.0,0.3828850855745721,783.0,1.0,2045.0,0.0069731293676516684,14.260049556847662,virtual_reward_dormant_25,0,121000,5422,True,50,50,741.9574069310911,virtual_update,nan,0.0,0.049491805783734195,101.21074282773642,0.06896393643031785,141.03125,1.0,2045.0,0.047371281229217486,96.87427011374976,0.06578545232273839,134.53125,1.0,2045.0,1.0,2045.0,0.6171149144254279,1262.0,True,1.0,2045.0,0.6171149144254279,1262.0,nan,0.0,virtual_update,nan,0.0,0.5046454767726162,1032.0,0.049491805783734195,101.21074282773642,0.047371281229217486,96.87427011374976,0.0021205245553461605,4.336472715682898,nan,0.0,nan,0.0,nan,0.0,0.9256723716381418,1893.0,0.9129584352078239,1867.0,chop_logs,15,True,5623,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/virtual_reward_dormant_25/chop_logs/sampled/attempt_01,107.44,92.0,reward_only,reward_only,True,episode,{},sampled,0,50,51,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.307697112192271,0.76,38,5422,1,3,25,1,38.590131446952
0.0,0.03476419061155123,0.01821519675299503,26.72,2.661027807728223e-05,16.08,131000,stage5b2,source,True,0.6017964071856288,402.0,0.008969882323300678,5.991881391964853,0.006817344306343553,4.553985996637493,0.006800643338481645,4.542829750105739,0.0,0.0,0.02061748821678722,13.772482128813863,5760.0,3847680.0,384.0,256512.0,0.39820359281437123,266.0,1.0,668.0,0.006999500629821134,4.675666420720518,virtual_reward_dormant_25,0,121000,2069,True,25,25,278.22809371806215,virtual_update,nan,0.0,0.04680761993519433,31.267490116709816,0.06907279191616766,46.140625,1.0,668.0,0.044640906463891294,29.820125517879383,0.06578639595808383,43.9453125,1.0,668.0,1.0,668.0,0.6017964071856288,402.0,True,1.0,668.0,0.6017964071856288,402.0,nan,0.0,virtual_update,nan,0.0,0.5299401197604791,354.0,0.04680761993519433,31.267490116709816,0.044640906463891294,29.820125517879383,0.0021667134711936572,1.4473645987573631,nan,0.0,nan,0.0,nan,0.0,0.9026946107784432,603.0,0.8892215568862275,594.0,chop_logs,15,True,2078,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/virtual_reward_dormant_25/chop_logs/deterministic/attempt_01,81.76,57.0,reward_only,reward_only,True,episode,{},deterministic,0,25,26,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.436344663657822,0.92,23,2069,1,3,25,1,17.72041073697619
0.0,0.023661330565170724,0.013201957110122498,18.8,2.5678465177097234e-05,11.54,131000,stage5b2,source,True,0.6138297872340426,577.0,0.008801573268732333,8.273478872608393,0.006765816687170337,6.359867685940117,0.006762782337163833,6.357015396934003,0.0,0.0,0.020466097168862187,19.238131338730454,5760.0,5414400.0,384.0,360960.0,0.3861702127659574,363.0,1.0,940.0,0.006937498154435703,6.521248265169561,virtual_reward_dormant_100,0,121000,4721,True,50,50,607.2419507210143,virtual_update,nan,0.0,0.04023043179099653,37.81660588353674,0.058144946808510636,54.65625,1.0,940.0,0.0380486320857713,35.76571416062502,0.05493683510638298,51.640625,1.0,940.0,1.0,940.0,0.6138297872340426,577.0,True,1.0,940.0,0.6138297872340426,577.0,nan,0.0,virtual_update,nan,0.0,0.5276595744680851,496.0,0.04023043179099653,37.81660588353674,0.0380486320857713,35.76571416062502,0.0021817997054115585,2.050891723086865,nan,0.0,nan,0.0,nan,0.0,0.9372340425531915,881.0,0.926595744680851,871.0,chop_logs,15,True,4922,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/virtual_reward_dormant_100/chop_logs/sampled/attempt_01,93.42,85.0,reward_only,reward_only,True,episode,{},sampled,0,50,51,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.774495807469292,0.88,44,4721,1,3,100,1,45.13907327596098
0.0,0.028599956496552465,0.012359671905069404,12.2,2.7172708772324784e-05,7.8,131000,stage5b2,source,True,0.639344262295082,195.0,0.008662972043527931,2.642206473276019,0.0067423745058476925,2.056424224283546,0.006720765712136616,2.049833542201668,0.0,0.0,0.020332353867468286,6.2013679295778275,5760.0,1756800.0,384.0,117120.0,0.36065573770491804,110.0,1.0,305.0,0.006869213675438869,2.095110171008855,virtual_reward_dormant_100,0,121000,1544,True,25,25,197.27824521495495,virtual_update,nan,0.0,0.06502443872659092,19.83245381161023,0.09884733606557378,30.1484375,1.0,305.0,0.06166300034148661,18.807215104153418,0.09380122950819672,28.609375,1.0,305.0,1.0,305.0,0.639344262295082,195.0,True,1.0,305.0,0.639344262295082,195.0,nan,0.0,virtual_update,nan,0.0,0.4918032786885246,150.0,0.06502443872659092,19.83245381161023,0.06166300034148661,18.807215104153418,0.003361438385050525,1.0252387074404101,nan,0.0,nan,0.0,nan,0.0,0.921311475409836,281.0,0.9016393442622951,275.0,chop_logs,15,True,1745,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_00/virtual_reward_dormant_100/chop_logs/deterministic/attempt_01,60.76,47.0,reward_only,reward_only,True,episode,{},deterministic,0,25,26,0,121000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.826509194248221,0.96,24,1544,1,3,100,1,40.45003673504107
0.0,nan,nan,nan,nan,nan,131001,stage5b2,source,True,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,no_ir,0,121001,7086,True,50,50,848.4097257930553,no_ir,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,False,nan,0.0,nan,0.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,kill_goblin,15,True,7287,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_01/no_ir/kill_goblin/sampled/attempt_01,140.72,175.0,standard,no_ir,True,episode,{},sampled,1,50,51,0,121001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.352096616262061,0.56,28,7086,0,0,0,1,33.33034604997374
0.0,nan,nan,nan,nan,nan,131001,stage5b2,source,True,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,no_ir,0,121001,4066,True,25,25,486.86231202294584,no_ir,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,False,nan,0.0,nan,0.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,kill_goblin,15,True,4073,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_01/no_ir/kill_goblin/deterministic/attempt_01,161.64,200.0,standard,no_ir,True,episode,{},deterministic,1,25,26,0,121001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,8.351437150896924,0.4,10,4066,0,0,0,1,14.274656957015395
0.0,0.055965227602055474,0.012533229051507616,124.38,1.6705616666616615e-05,124.38,131001,stage5b2,source,True,1.0,6219.0,0.014255653684627858,88.65591026470065,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,1920.0,11940480.0,128.0,796032.0,nan,0.0,nan,0.0,nan,0.0,always_reward_only,0,121001,6269,True,50,50,809.5274768050294,always,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,6219.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,kill_goblin,15,True,6286,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_01/always_reward_only/kill_goblin/sampled/attempt_01,124.38,135.5,reward_only,reward_only,True,episode,{},sampled,1,50,51,0,121001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.744023741778263,0.64,32,6269,0,0,0,1,14.210558364982717
0.0,0.04542645312901722,0.011660809510881403,148.4,1.6564560390432378e-05,148.4,131001,stage5b2,source,True,1.0,3710.0,0.01426146954393411,52.910052007995546,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,1920.0,7123200.0,128.0,474880.0,nan,0.0,nan,0.0,nan,0.0,always_reward_only,0,121001,3735,True,25,25,483.6335566689959,always,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,3710.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,nan,0.0,kill_goblin,15,True,3813,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5b2_virtual_update_gate/evaluations/replicate_01/always_reward_only/kill_goblin/deterministic/attempt_01,148.4,200.0,reward_only,reward_only,True,episode,{},deterministic,1,25,26,0,121001,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.722789183043134,0.36,9,3735,0,0,0,1,25.677645990042947
